id_str,created_at,full_text,Stance Label
1519947648475832320,2022-04-29 07:52:13,#cybersecurity https://t.co/L6Q3M1ZRGE Vicious Blame Game Erupts Among Putin’s Security Forces,Neutral
1519987497324978177,2022-04-29 10:30:34,Nasa plan to beam Earth's location to outer space could spark alien invasion https://t.co/KXr54DFlib,Irrelevant
1520012978359255040,2022-04-29 12:11:49,"So far, fighters from the U.S., the U.K. and Georgia are confirmed to have died fighting Russian forces and there are reports that at least one South Korean has also been killed. https://t.co/jgvugnreJj",ProUkraine
1520059509523197953,2022-04-29 15:16:43,"@delacanisus1 @Randy91459339 @RobertMiklos4 @whiskey__woman @Ebush075487421 @craig_kevie @deepinya47 @OliviaW37349583 @laurenboebert @elonmusk It is true. The people who love Trump are also defending Putin. They are hoping to live in the same kind of society. They are working hard to take over the governments, locally, statewide and Federally. It will be a sad time for our freedoms if/when they succeed.",ProRussia
1520076756945973248,2022-04-29 16:25:15,"@NFTCompanyy By purchasing NFT from this collection, you are helping the Ukrainian army and thereby making your contribution to the victory over rashism
https://t.co/cNcMdJa2i9
#putin huilo #StopRussia #StandWithUkraine️ #StopPutinNOW #StopRussianAgression #StopWarInUkraine https://t.co/8SzQQ34z4w",ProUkraine
1520077986774532097,2022-04-29 16:30:08,"@scotthortonshow Look at that! Didn't even need to bother adding em to NATO.  

""Same diff!""",Neutral
1520151311102136321,2022-04-29 21:21:30,@MarkFriesen08 @GlobalSaskatoon They're the propaganda arm of the govt. They deliver narratives not answers.,Irrelevant
1520165851214880770,2022-04-29 22:19:16,@MsBegga @Optimistf4ever @Angelo4justice3 And how do you feel about all the things going on in Ukraine right now..? Ukrainians do not want to be a part of Russia. Why does Russia want it so badly and aren’t able to just live in peace..?,ProUkraine
1520216779485696001,2022-04-30 01:41:39,"@KassKille @Ferric242 @samir_zam @alexstubb @NATO … in the streets. Did the US make 328 MPs vote to oust the President (0 voted to keep him)?  No.
Saying it was a US or NATO or CIA led coup is simply wrong (it wasn’t even a coup).
Do the research and look at the everything not just some weak anti-US propaganda 2/2",Irrelevant
1520225288499703810,2022-04-30 02:15:27,@charlescwcooke Way worst than AOC and a NAZI,Irrelevant
1520266597885255680,2022-04-30 04:59:36,@mbk_center No respect for their dead. They proved this in this war. The Russians left their dead lying all over Ukraine. They could not even give them a dignified burial. Grotesque.,ProRussia
1520273606227365889,2022-04-30 05:27:27,"@Esco_1995 He Says Well iTs A good Day ? 2too DiE ...
Volodymyr Zelensky refused to be evacuated from Kyiv as Russian hitmen parachuted into capital

The Ukrainian President also made a secret visit to the front line, according to the account

Thread 🧵⬇️
https://t.co/dr2BxgaXe8",Irrelevant
1520299860699717632,2022-04-30 07:11:47,I never ceases to amaze me how some puppets of the Russian media can call themselves journalists. When they play along with Russian propaganda as is seen here. Lancaster should be ashamed of himself  https://t.co/dZjxVGfsoJ,Irrelevant
1520335550464815104,2022-04-30 09:33:36,@ManpreetSDor @HarshBindal_ @amaanbali who the hell are you boy?.....you don't even live in india....you know nothing just filled up with khalistani propaganda....no sikh is feeling threatened in india and khalistan is not a political opinion.....god knows who told you all this shit.,Neutral
1520343506841214976,2022-04-30 10:05:13,@NoLieWithBTC @briantylercohen @brianschatz @ZelenskyyUa is a fraud like Trudeau &amp; Macron -  little minions of Schwab and the WEF. Ukraine is a proxy war that will end up going very bad. Catch up. One thing for sure is liberals aren’t very bright.,Neutral
1520355475493117952,2022-04-30 10:52:46,"The media didn't make a big deal about Trudeau turning Ottaway into Nazi Occupied France. It turned the other cheek because it's completely controlled by his forces. It isn't media, its a propaganda weapon. WEF puppets rule the world.",Irrelevant
1520427119263768576,2022-04-30 15:37:28,@deesnider My Ukrainian Grandfather too,Neutral
1520456034283782144,2022-04-30 17:32:21,@CBCAlerts CBC News is a propaganda machine of Trudeau dictatorship.,Irrelevant
1520459950996312069,2022-04-30 17:47:55,Ukraine accuses Russia of stealing ‘several hundred thousand tonnes’ of grain https://t.co/B81qHnWjZz,ProUkraine
1520474385404121089,2022-04-30 18:45:17,"Most of them went to Poland - over 3 million people. Over 817,000 people went to Romania, more than 656,000 to Russia, almost 520,000 to Hungary, over 443,000 to Moldova, almost 372,000 to Slovakia, and more than 25,000 to Belarus.",ProUkraine
1520481829731590144,2022-04-30 19:14:52,@DevinLapoint @DashCam_Angola @DefensePolitics You're not mentally fit to compete on my level. Ukraine's miliary and administration is about 3/4 Nationalist comprising of actual worshipers of Nazis figures like Stepan Bandera and the SS so on. When you do your research than speak to me.,ProRussia
1520487810209247232,2022-04-30 19:38:37,@GlobalIntelLive @LoriB0613 @RobbieVanGogh @repdarrellissa We are a Country that is beholden to the rule of law. Or at least we used to be. “Patriots” like you are slowly chipping away at the truth and democracy. Spreading Russian propaganda and talking points. Domestic terrorist you have become now. Putin knows it too. Good job.,ProUkraine
1520512844399362049,2022-04-30 21:18:06,@visegrad24 Putin could have behaved better after we gave him a State Dinner with The Queen in 2003. Except he behaved badly poisoning Russians on British soil and invading Ukraine.,ProUkraine
1520518193105756163,2022-04-30 21:39:21,@IAPonomarenko Praying for getting all of them out to Ukrainian-controlled territory. 🙏 https://t.co/ZcWOqcT0gQ,ProUkraine
1520532885928828929,2022-04-30 22:37:44,Angelina Jolie continues to communicate with people at the train station in #Lviv 🥰 #Ukraine #UkraineRussiaWar #StandWithUkraine #StopRussianAggression #StopWarInUkraine #RussianWarCrimes #GenocideOfUkrainians #StopPutin #AngelinaJolie https://t.co/lkH5kSxwPi,ProUkraine
1520544078882127878,2022-04-30 23:22:13,@Timcast Not supporting Ukrainian Nazi is now right wing,ProRussia
1520589950814666752,2022-05-01 02:24:30,"@EasternIowan @DianeBernaerts @sherrilee77 @RonFilipkowski Those are well established lies. Now if you want proof of brandons criminal activity in the Ukraine. Here is 70 minutes of it brought to you by the Ukraine attorney general. 

https://t.co/kRMpAmdTZT",ProUkraine
1520592909883428865,2022-05-01 02:36:15,Ukraine says Russian forces looted Melitopol museum of Scythian gold https://t.co/HUfauiCJep Go check the Swiss Bank Vaults. They were pretty good at holding the Spoils of previous Wars.,ProUkraine
1520596893033771008,2022-05-01 02:52:05,@TToppington @jon2allen @libsoftiktok The dregs of society have Ukrainian flags in their bios.,ProRussia
1520696806442737667,2022-05-01 09:29:06,"This is not original, but needs resaying. How come in Russia, China, North Korea et al, the Marxist propaganda is free, but here in the UK we have to pay the BBC to get it?",Irrelevant
1520722313771204609,2022-05-01 11:10:27,"@ZelenskyyUa @SpeakerPelosi @SpeakerPelosi, thank you! So proud of you to meet with the bravest world leader! ❤ I know how prayerful you are. May God's love shine through the victory over the sower of destruction. If world leaders unite forces, Putin can be completely immobilized.",ProUkraine
1520733759892606977,2022-05-01 11:55:56,"⚡️ The websites of several state institutions of Moldova were subjected to DDoS attacks from abroad, which were carried out by Russian hackers, the Information and Security Service of Moldova reported.",Irrelevant
1520763874835943425,2022-05-01 13:55:36,"Regional diplomacy could break deadlock on Iran’s IRGC 
#Iran
#Tehran
#IranDeal
#Iraq
#Baghdad
#JCPOA 
#IAEA
#Israel
#INSTEX
#MiddleEast
#Pentagon
#Syria
#JoeBiden
#HassanRouhani
#NuclearProgram
#Sanctions
#UN
https://t.co/xKNjuaNyvN",Irrelevant
1520764760735768577,2022-05-01 13:59:08,"@ChuckPfarrer General Simonov killed today [Not confirmed, but usually reliable Twitter source]
https://t.co/DqIG6359A1",Neutral
1520769930748121088,2022-05-01 14:19:40,@Bundeskanzler Chancellor with all due respect. I pray to you and your country to defend and help Ukraine 🇺🇦 to condemn Russia 🇷🇺 firmly and apply strong sanctions. Germany 🇩🇪 has also suffered torture when the East was invaded by the Soviet Union.,ProUkraine
1520788311845093377,2022-05-01 15:32:43,The war between Russia and Ukraine was provoked by the USA! Zelinsky is an asshole! Send weapons to Ukraine and let the war go on endlessly! The Ukrainian people can't grow crops. How will the Ukrainian people live next?,ProRussia
1520804467813371904,2022-05-01 16:36:54,@BeschlossDC American Oligarch generated 2nd Great Depression (The Great Recession) and just tossed those people overboard (D's proving that they were market fundamentalists just like the R's).,Irrelevant
1520818735526805504,2022-05-01 17:33:36,@IntelCube Body bags ahouls be supplied free of charge by NATO to Russia. https://t.co/YelyjjUJ14,Neutral
1520901894130274305,2022-05-01 23:04:03,@Kasparov63 Oh so now now he’s comparing Zelensky with Hitler. There’s never any end to his stupidity. When it is all said and done I sure would like to see his noggin’ claiming he was just following orders.,ProUkraine
1520913350439415810,2022-05-01 23:49:34,"The Great Seal Bug. On 4th August, 1945, a group of Soviet school children presented to W. Averell Harriman (The US Ambassador to the USSR) with a carved US Seal as gesture of friendship. It hung in his office for 7 years before discovering it contained a listening device.",Irrelevant
1520952735801446400,2022-05-02 02:26:04,"@ErichRRodgers @halfawake11114 @daHawkeyeCaller @RealCalvin1 The disinformation is rampant on all sides, bc it's part of warfare tactics. The Ghost of Kyev propaganda story just today was admitted to being bogus by Zelenskyy. There'll be more to be seen as time goes on. So who are you pulling for and why?",ProRussia
1521067315089088513,2022-05-02 10:01:22,@tonyss07860282 @morality1234 @Wile_E_Coyoteee @EcoGeekLyfe @ML1352462435 @confusedCoyote So does Russia but not Ukraine until we arm them. Can’t you see it’s Russia’s excuse to invade and take their land. Clearly not so clear off you  fool.,ProUkraine
1521097883290079232,2022-05-02 12:02:50,"@Cloutassent @DennisSinkovics @McFaul But there is nothing wrong with any of that reporting.  Ukraine has an issue with the far right, that is good reporting.  To hope Ukraine succeeds in defending itself against Russia is also good reporting.",Neutral
1521106041525657600,2022-05-02 12:35:15,"Analysis | In cyber conflict, Ukraine has an underdog advantage over Russia https://t.co/gDP95mN5W3",ProUkraine
1521109106655956993,2022-05-02 12:47:26,"Freak Squad Official.
Click on the heart and write a comment this is very important to us❤️🙏🇺🇦
https://t.co/msmg0EoKtj
#charityNFT #NFT  #NFTCommunity  #Ukraine https://t.co/cHObhCU1Ck",Irrelevant
1521109513654484993,2022-05-02 12:49:03,@alexx_messina @SimonSm13803965 @RALee85 You are the one that started instrumentalising a poor 5 year old Siberian girl here. I am just being realistic. But yes there is the danger of alienating all Russians and many of them are also a victem of putin or just trying to live their lives.,ProUkraine
1521125674605494274,2022-05-02 13:53:16,@BiaDupin @nypost Very True!  Along with Trump Obama Biden Bush and that clown Zelenskyy. Lock them all up! Destroy the entire oligarch totalitarian system and restore peace and liberty. I like the way you think!!!!,ProRussia
1521172840237596672,2022-05-02 17:00:41,@Davidlaz @KTLAMorningNews The war in Ukraine will have serious global knock-on effects (particularly in commodity markets) for years. Legit alarming. I hope I'm wrong.,ProUkraine
1521182193585958913,2022-05-02 17:37:51,"#Russia|n advances in the #Donbas ""very cautious, very tepid, very uneven"" per a senior US defense official 

""In some places, quite frankly, the best word to describe it would be anemic""",ProUkraine
1521182468078018560,2022-05-02 17:38:57,how is every fag on this website adorned in Ukraine's flag when literally every single person in Ukraine is a racist homophobe? I defy you to go say the gay shit you say in Ukraine man lmao,ProRussia
1521184826811985921,2022-05-02 17:48:19,"Why are we giving 33 billion to Ukraine when chicken wings are $16 a pound, and gas is almost $5 a gallon?",ProRussia
1521192099210743810,2022-05-02 18:17:13,"@tomselliott @mehdirhasan @elonmusk But ""neo-Nazis"" are in Ukraine and we are funding them billions in weapons and aid but that is ok with the ADL &amp; the media because they cooperate with Jews.

Slaughtering Ukrainian citizens is fine (as long as they aren't Jewish)

But free speech in America is worse 🤦",ProRussia
1521202866702233601,2022-05-02 19:00:00,"""When in late March the Ukrainian government put forward a very reasonable set of peace proposals, the lack of public U.S. support for them was extremely striking,"" @lieven_anatol writes.
https://t.co/o8j8qbhZH6",Neutral
1521209905264345088,2022-05-02 19:27:58,Big Beautiful Woman femther propaganda … also I don’t care that it’s April and I live in the tropics !!! Aether in cozy clothes for evaaaa !!!!!!,Irrelevant
1521228901141434368,2022-05-02 20:43:27,I guess @NATO isn’t going to do anything? Sanctions are not working—https://t.co/9lCZYooCEN,ProUkraine
1521244495924375561,2022-05-02 21:45:25,"#UkraineWar
Apparently there is a scramble and partition for Ukraine. Some countries very busy scheming to divide it like pizza

But with the current level of propaganda and fake news, the world doesn't even know who to believe 

Photo courtesy https://t.co/A4IVUeZrjf",Neutral
